AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,amount_to_balance_ratio,avg_txn_amount_account,txn_amount_account,mean,std,amount_zscore,diff_btwn_txn_times,avg_time_btwn_txns,amount_to_user_avg,unique_merchant_user,TransactionHour,TransactionDayOfTheWeek,is_night,unique_devices_per_account,unique_ips_per_account,unique_accounts_per_devices,merchant_avg_amount,merchant_amount_deviation,avg_loginAttempts,loginAttemps_excess,TransactionAmount_log,AnomalyFlag,AnomalyScore
AC00331,166.13,Debit,Omaha,D000473,29.168.185.63,M013,ATM,68,Doctor,227,1,11822.53,0.0140519837970383,333.0442857142857,7,333.0442857142857,359.6780676223829,-0.4640657875462255,424,451.8571428571428,0.4988225504115712,6,17,2,0,7,7,3,315.64696969696973,-149.51696969696974,1.4285714285714286,-0.4285714285714286,5.1187719527008335,0,-0.07393057592343111
AC00459,285.69,Debit,Miami,D000132,141.169.67.34,M064,ATM,63,Retired,35,1,2552.54,0.1119238092253206,216.2242857142857,7,216.2242857142857,147.7683783106908,0.4700986441067856,333,501.57142857142856,1.3212669384303335,7,18,2,0,7,7,3,323.9093103448276,-38.219310344827534,1.0,0.0,5.65840149261586,0,-0.07923887264470286
AC00209,315.94,Debit,Omaha,D000099,89.237.88.251,M092,ATM,78,Retired,93,1,4273.99,0.0739215580757091,275.566,5,275.566,105.02283432663585,0.3844306836590525,401,432.8,1.146512995071961,5,18,4,0,5,5,5,344.2536363636364,-28.313636363636363,1.0,0.0,5.758712481514662,0,-0.04979283991416433
AC00348,46.96,Debit,Las Vegas,D000286,217.233.219.196,M070,Online,46,Engineer,12,1,2028.92,0.0231453186917177,361.24,4,361.24,385.7734538128132,-0.8146750298492453,492,468.75,0.1299966781087365,4,16,4,0,4,4,4,261.320625,-214.360625,1.0,0.0,3.8703673301593136,0,-0.0649367412286736
AC00061,391.08,Debit,Fresno,D000290,35.220.238.127,M029,Online,56,Retired,105,1,6885.16,0.0568004229386099,191.412,5,191.412,177.64941125711618,1.1239440569325378,555,523.4,2.043132092031848,5,17,4,0,5,5,6,271.2928,119.78719999999998,1.0,0.0,5.9714659006012925,0,-0.06069350731799644
AC00307,81.27,Credit,Seattle,D000228,201.95.180.152,M051,Online,22,Student,68,1,1814.48,0.0447896918125303,204.59333333333333,3,204.59333333333333,116.53486187975398,-1.0582527094817689,362,416.0,0.3972270194532242,3,16,1,0,3,3,4,292.34043478260867,-211.0704347826087,1.0,0.0,4.410006521180839,0,-0.05026204034778753
AC00425,175.94,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,57,Retired,89,1,3728.04,0.0471936996384158,355.30571428571426,7,355.30571428571426,189.08308754417487,-0.9486079194883552,517,487.8571428571428,0.4951792018141319,6,16,0,0,7,7,4,291.1075,-115.16750000000002,1.0,0.0,5.17581069205524,0,-0.10071858832293851
AC00353,7.61,Debit,Atlanta,D000531,40.192.99.27,M022,ATM,50,Doctor,163,1,6275.0,0.001212749003984,76.75,5,76.75,60.966804492280886,-1.1340597654048596,409,470.6,0.0991530944625407,5,18,3,0,5,5,8,207.22117647058823,-199.61117647058825,1.8,-0.8,2.152924318439639,0,-0.027281194679766363
AC00348,65.32,Debit,Mesa,D000684,40.10.25.102,M094,ATM,28,Student,54,1,9165.02,0.0071270984678702,361.24,4,361.24,385.7734538128132,-0.7670823305109733,367,468.75,0.180821614439154,4,16,3,0,4,4,4,249.28,-183.96,1.0,0.0,4.19449151082704,0,-0.0756475525621007
AC00035,78.92,Credit,Jacksonville,D000118,149.84.108.18,M075,Online,59,Engineer,95,1,5624.86,0.0140305714275555,239.0188888888889,9,239.0188888888889,251.69558704139237,-0.6360814298367495,507,410.22222222222223,0.3301831096566054,9,18,3,0,9,9,2,465.58578947368414,-386.6657894736841,1.0,0.0,4.381026134340298,0,-0.027415329509209385
AC00026,66.5,Credit,Louisville,D000419,13.88.251.53,M098,Online,32,Engineer,144,1,6820.23,0.009750404311878,158.685,6,158.685,119.17656292241357,-0.773516182540139,549,527.6666666666666,0.4190692251945678,5,16,3,0,6,6,6,266.20272727272726,-199.7027272727273,1.0,0.0,4.212127597878484,0,-0.061927695808833005
AC00227,997.37,Debit,Fort Worth,D000629,32.71.250.58,M053,ATM,23,Student,145,1,1146.09,0.8702370668970152,328.576,5,328.576,387.781341518645,1.724667817643938,317,499.6,3.035431680950526,5,18,4,0,5,5,2,305.6141666666667,691.7558333333334,1.8,-0.8,6.906123949086788,0,-0.009617260869434485
AC00248,746.78,Credit,Mesa,D000243,112.66.191.48,M001,Branch,21,Student,64,1,1699.81,0.4393314546919949,311.50999999999993,7,311.50999999999993,314.73228713728537,1.3829848979241728,342,424.8571428571428,2.3972906166736223,7,16,0,0,7,7,4,260.0025,486.7775,1.0,0.0,6.617108817066341,0,-0.03142614847802022
AC00148,1416.69,Debit,Nashville,D000418,219.98.242.240,M015,ATM,46,Engineer,58,1,3740.73,0.3787201963253161,573.758,5,573.758,541.0545041583149,1.5579428569979237,657,563.8,2.469142042463896,5,17,0,0,5,5,3,298.0234375,1118.6665625,1.0,0.0,7.256784065420216,0,-0.01769553915518235
AC00170,171.11,Debit,San Francisco,D000172,55.154.161.250,M084,ATM,57,Retired,171,1,6324.09,0.0270568571921019,247.32571428571435,7,247.32571428571435,420.1260819030855,-0.1814115275597093,538,507.0,0.6918407190055912,6,16,0,0,7,7,6,242.8781481481481,-71.76814814814813,1.5714285714285714,-0.5714285714285714,5.14813380728189,0,-0.07037644830028106
AC00212,608.79,Debit,Fort Worth,D000399,158.129.49.240,M015,Online,55,Engineer,157,1,2991.17,0.203529053848494,312.33,3,312.33,256.7422347413841,1.15469899332544,366,360.6666666666667,1.949188358467006,3,18,4,0,3,3,4,298.0234375,310.7665625,1.0,0.0,6.413114635600407,0,-0.031523314050674156
AC00426,107.03,Debit,Miami,D000628,221.23.158.87,M038,Branch,27,Student,73,1,1408.07,0.0760118460019743,249.02666666666664,6,249.02666666666664,220.02999001651267,-0.6453514207586437,608,500.8333333333333,0.429793328693045,5,18,0,0,6,6,2,336.8874193548387,-229.8574193548387,1.6666666666666667,-0.6666666666666667,4.682408966328894,0,-0.06293595638928551
AC00285,268.39,Debit,Miami,D000015,65.164.3.100,M017,ATM,26,Student,171,1,136.74,1.9627760713763345,405.2242857142857,7,405.2242857142857,410.2039768561142,-0.3335762046068183,496,469.2857142857143,0.6623245680522603,7,18,0,0,7,7,4,272.02086956521737,-3.630869565217381,1.0,0.0,5.596160143762447,0,-0.07189353874154508
AC00023,196.08,Debit,San Francisco,D000623,198.73.211.114,M088,Online,61,Retired,98,1,4233.82,0.0463127860891582,208.6233333333333,6,208.6233333333333,124.4626409275758,-0.1007799066438918,436,506.3333333333333,0.939875693035295,6,16,4,0,6,6,2,300.0543333333334,-103.97433333333336,1.5,-0.5,5.2836097376757625,0,-0.07000899158582635
AC00417,51.15,Credit,Los Angeles,D000215,221.206.44.63,M019,Branch,46,Engineer,199,1,8992.25,0.0056882315327087,154.33599999999998,5,154.33599999999998,164.30117339812278,-0.6280295987294447,613,552.8,0.3314197594857972,5,17,2,0,5,5,6,210.08133333333336,-158.93133333333336,1.8,-0.8,3.954124181446781,0,-0.026517888201581852
AC00473,57.16,Debit,Columbus,D000110,136.104.90.223,M022,ATM,40,Engineer,74,1,222.22,0.2572225722257222,57.16,1,57.16,,0.0,507,507.0,1.0,1,18,3,0,1,1,7,207.22117647058823,-150.06117647058826,1.0,0.0,4.063197833225264,0,-0.0345061487023941
AC00395,391.66,Debit,Fresno,D000271,119.163.214.161,M062,Branch,50,Engineer,103,1,2406.31,0.1627637336835237,317.4166666666667,3,317.4166666666667,111.56583273266656,0.6654665816122648,482,453.6666666666667,1.2338986610658966,3,17,0,0,3,3,5,240.8886206896552,150.77137931034483,1.0,0.0,5.972944097470603,0,-0.08414835705496859
AC00076,177.08,Debit,Las Vegas,D000450,176.96.83.253,M014,Online,35,Doctor,85,1,13475.14,0.0131412363804754,237.14857142857144,7,237.14857142857144,172.05355158870077,-0.3491271808917213,667,540.8571428571429,0.7467048986771403,7,17,4,0,7,7,4,286.90909090909093,-109.82909090909092,1.0,0.0,5.182232887527235,0,-0.061469084803219054
AC00050,326.03,Credit,New York,D000145,129.108.48.116,M038,Online,18,Student,137,1,290.24,1.123311742006615,203.912,5,203.912,158.09626092985246,0.7724281351232204,544,508.6,1.59887598571933,5,16,1,0,5,5,4,336.8874193548387,-10.857419354838726,1.0,0.0,5.790051909808377,0,-0.06575565676587647
AC00455,787.41,Debit,Memphis,D000351,150.25.200.56,M081,Online,25,Student,39,1,300.87,2.617110379898295,304.6228571428572,7,304.6228571428572,240.29788053679576,2.0091194386677733,503,481.0,2.584868408711474,7,16,0,0,6,7,2,441.5117391304348,345.89826086956515,1.0,0.0,6.670018259114919,0,-0.042919860764060236
AC00390,98.48,Debit,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,0.0103240199100107,161.08142857142855,7,161.08142857142855,191.6442458853184,-0.3266543604387152,626,516.7142857142857,0.6113678086504607,7,17,3,0,7,7,4,175.5325,-77.0525,1.0,0.0,4.599956618935204,0,-0.07380639195806815
AC00425,580.71,Debit,Philadelphia,D000203,115.30.82.168,M046,ATM,53,Engineer,95,1,5670.0,0.1024179894179894,355.30571428571426,7,355.30571428571426,189.08308754417487,1.192091205204301,410,487.8571428571428,1.6343953295753355,6,16,2,0,7,7,9,297.62807692307695,283.0819230769231,1.0,0.0,6.365972041760872,0,-0.08734056689007808
AC00158,104.23,Credit,Louisville,D000621,11.188.75.155,M081,Online,63,Retired,108,1,5009.29,0.0208073399623499,336.3742857142857,7,336.3742857142857,227.67804643524903,-1.0196164687327762,383,450.4285714285714,0.3098631626334611,6,16,1,0,7,7,5,441.5117391304348,-337.2817391304348,1.0,0.0,4.656148430752721,0,-0.06319896394168717
AC00261,7.38,Debit,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83,0.0025240865577,145.12875,8,145.12875,210.7566843839123,-0.6535913696055221,599,569.875,0.0508513991886514,8,16,2,0,8,8,1,331.9038095238095,-324.5238095238095,1.25,-0.25,2.1258479144939915,0,-0.037887004058574814
AC00372,836.45,Debit,Virginia Beach,D000096,156.134.123.253,M043,Online,61,Retired,63,1,1731.89,0.4829694726570394,680.61,3,680.61,407.139722454098,0.3827678593006111,615,527.3333333333334,1.2289710700694965,3,16,0,0,3,3,4,223.7783333333333,612.6716666666667,1.0,0.0,6.73036156042448,0,-0.019481406856000805
AC00396,76.21,Debit,Los Angeles,D000275,40.198.240.246,M055,Branch,22,Student,69,1,664.93,0.1146135683455401,410.8375,8,410.8375,467.713901371035,-0.7154533979406821,663,499.875,0.185499132868835,8,16,1,0,8,8,3,305.23,-229.02000000000004,1.125,-0.125,4.3465289823207245,0,-0.07541751875793301
AC00382,270.92,Credit,Louisville,D000108,171.101.134.74,M066,Branch,77,Retired,143,1,4574.43,0.0592248651744588,387.865,6,387.865,513.2871477350665,-0.2278354338619856,562,520.8333333333334,0.6984904541528625,6,17,4,0,6,6,4,351.43382352941177,-80.51382352941175,1.0,0.0,5.605507905387861,0,-0.042898427088145785
AC00455,178.87,Debit,Baltimore,D000663,134.247.5.188,M001,Online,35,Doctor,180,1,5241.23,0.0341274853421811,304.6228571428572,7,304.6228571428572,240.29788053679576,-0.5233207087051324,530,481.0,0.5871850906976307,7,16,1,0,6,7,9,260.0025,-81.1325,1.0,0.0,5.19223436773988,0,-0.07812117116380823
AC00260,95.23,Debit,Denver,D000287,5.252.94.135,M077,Online,20,Student,60,3,966.88,0.0984920569253682,130.25,4,130.25,79.80161025944275,-0.4388382626133306,384,449.25,0.7311324376199616,4,18,0,0,4,4,6,315.785,-220.555,1.5,1.5,4.566741159368309,0,-0.037878014506366964
AC00424,262.22,Credit,Baltimore,D000006,177.116.108.246,M080,ATM,40,Engineer,136,1,5711.71,0.0459091935690012,242.404,5,242.404,183.446719594546,0.1080204652544202,479,540.0,1.0817478259434663,5,17,3,0,5,5,4,308.01157894736843,-45.79157894736841,1.0,0.0,5.572990184406177,0,-0.05918609733145769
AC00026,39.31,Debit,Portland,D000394,203.197.235.35,M053,Online,25,Student,178,1,1236.38,0.0317944321325158,158.685,6,158.685,119.17656292241357,-1.001665067969074,370,527.6666666666666,0.2477234773293002,5,17,0,0,6,6,1,305.6141666666667,-266.3041666666667,1.0,0.0,3.6965995771290734,0,-0.07274095136441594
AC00136,739.28,Credit,Tucson,D000576,20.147.6.179,M026,Branch,58,Doctor,47,1,11905.64,0.0620949398772346,485.06625,8,485.06625,335.44262809170726,0.7578456901741778,503,508.875,1.5240804735435622,8,16,0,0,8,7,2,308.1144444444444,431.1655555555556,1.0,0.0,6.607028493009548,0,-0.022087671112863916
AC00021,762.74,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,64,Doctor,244,1,207.1,3.682955094157412,532.9175,8,532.9175,326.06849156712025,0.7048289115438549,551,475.0,1.431253430409022,8,17,1,0,8,8,4,305.6141666666667,457.1258333333333,1.0,0.0,6.638227417110398,0,-0.02575923087477866
AC00385,234.57,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98,0.888590044700356,591.6,7,591.6,490.3820127546822,-0.7280650405474952,429,449.7142857142857,0.3965010141987829,7,16,4,0,7,7,5,277.75619047619045,-43.18619047619046,1.0,0.0,5.462008109204515,0,-0.04842095322176332
AC00110,34.74,Debit,San Francisco,D000320,82.88.241.226,M072,ATM,56,Retired,24,1,6827.57,0.0050881938962178,313.47125,8,313.47125,399.3111939484041,-0.698030143467542,496,499.125,0.1108235603743565,8,16,0,0,8,8,6,314.232,-279.492,1.125,-0.125,3.576270509731282,0,-0.0739508069722789
AC00244,410.97,Debit,Los Angeles,D000309,148.112.151.27,M026,ATM,22,Student,45,1,151.42,2.714106458856162,365.25,5,365.25,284.41214592559163,0.1607526283774159,405,479.4,1.12517453798768,5,17,0,0,5,5,7,308.1144444444444,102.8555555555556,1.0,0.0,6.020950531164366,0,-0.054891431623232956
AC00488,30.23,Debit,Austin,D000406,134.247.5.188,M049,ATM,44,Doctor,99,1,481.13,0.0628312514289277,271.6925,4,271.6925,343.80569729378635,-0.702322567370567,363,468.0,0.111265493158626,4,17,0,0,4,4,4,270.90208333333334,-240.67208333333332,1.0,0.0,3.441379171294987,0,-0.07860855784721377
AC00452,140.98,Debit,Memphis,D000374,192.95.36.246,M059,Branch,60,Engineer,100,1,8127.48,0.0173460900549739,195.96,7,195.96,267.17695808833014,-0.2057812185354073,528,501.7142857142857,0.7194325372525004,7,16,3,0,7,7,4,256.05111111111114,-115.07111111111116,1.0,0.0,4.95568620261124,0,-0.08859619781126371
AC00457,121.71,Debit,Chicago,D000674,77.208.193.198,M015,ATM,52,Retired,140,1,5878.89,0.0207028877900419,261.5933333333333,3,261.5933333333333,142.26184461524932,-0.9832807504475376,425,477.3333333333333,0.46526415046255,3,17,1,0,3,3,7,298.0234375,-176.31343750000002,1.0,0.0,4.809823847988456,0,-0.07954114001903406
AC00212,163.68,Debit,San Diego,D000440,35.67.21.23,M087,Branch,41,Doctor,292,1,10090.05,0.0162219215960277,312.33,3,312.33,256.7422347413841,-0.5789853786609547,402,360.6666666666667,0.5240610892325426,3,16,3,0,3,3,4,227.9764,-64.29639999999998,1.0,0.0,5.104004196901704,0,-0.06260600518086945
AC00274,37.81,Debit,Colorado Springs,D000070,53.218.177.171,M074,Branch,63,Retired,195,1,5208.98,0.0072586187698935,266.072,5,266.072,312.4881254863935,-0.7304661565770091,468,440.2,0.1421043927959349,5,16,0,0,5,5,4,330.61925925925925,-292.80925925925925,1.0,0.0,3.658677945380815,0,-0.0837740066864558
AC00040,294.15,Debit,Fresno,D000504,112.86.148.212,M020,Online,38,Engineer,136,1,6362.16,0.0462342977856577,585.114,5,585.114,482.408759953631,-0.6031482513459487,640,490.6,0.502722546375578,4,16,3,0,5,5,7,363.5063636363636,-69.35636363636365,1.0,0.0,5.687483701686698,0,-0.05156610245230153
AC00192,767.41,Debit,Fort Worth,D000058,116.175.11.222,M021,ATM,56,Doctor,27,1,12799.34,0.0599569977826981,562.5425,4,562.5425,249.38623516879733,0.8214867988256657,423,534.25,1.3641813729629315,4,16,3,0,4,4,6,233.2088,534.2012,1.0,0.0,6.644323444864899,0,-0.036749476316992324
AC00090,11.19,Debit,Austin,D000384,195.237.152.198,M090,ATM,60,Engineer,40,1,9877.17,0.0011329156023435,286.66333333333336,9,286.66333333333336,293.23707840244214,-0.93942189996611,671,477.8888888888889,0.0390353376202048,9,17,0,0,9,9,6,175.5325,-164.3425,1.0,0.0,2.5006159434931803,0,-0.06021936519745297
AC00141,780.59,Credit,Tucson,D000451,191.25.177.160,M058,Online,23,Student,145,1,6513.34,0.1198448108036737,291.23400000000004,5,291.23400000000004,305.9655843881792,1.5993824958402936,494,477.2,2.6802845821573027,5,17,2,0,5,5,9,348.9725925925926,431.6174074074074,1.0,0.0,6.661330306378558,0,-0.03341998369051036
AC00305,108.75,Debit,Houston,D000081,119.163.214.161,M097,ATM,50,Doctor,23,4,14829.85,0.0073331827361706,230.47833333333327,6,230.47833333333327,270.8240355224526,-0.4494738921473661,383,461.6666666666667,0.4718447865670671,6,16,1,0,6,6,3,300.9611538461538,-192.21115384615385,1.5,2.5,4.698205051955281,0,-0.03246448371737287
AC00354,1162.42,Credit,Detroit,D000153,62.152.134.92,M009,Online,30,Doctor,45,1,10357.26,0.1122323857854297,417.544,5,417.544,443.3795200840924,1.6799964054693484,438,543.2,2.78394612304332,5,16,2,0,5,5,4,350.868,811.5520000000001,1.6,-0.6000000000000001,7.059119222320818,1,0.010207496081113487
AC00077,408.19,Debit,Mesa,D000369,19.20.13.234,M038,Branch,26,Engineer,241,1,6847.47,0.0596117982262061,292.72,6,292.72,245.83113529412827,0.4697126743601627,324,497.0,1.3944725334790926,6,16,4,0,6,6,5,336.8874193548387,71.3025806451613,1.1666666666666667,-0.1666666666666667,6.014179595851196,0,-0.07968232802467029
AC00447,210.77,Debit,Mesa,D000009,144.91.150.133,M094,ATM,71,Retired,161,1,5396.65,0.0390557104870614,158.275,4,158.275,75.82823594589726,0.6922882926810363,522,485.5,1.3316695624703838,4,16,2,0,4,4,2,249.28,-38.50999999999996,1.0,0.0,5.355500780075491,0,-0.07052407828033108
AC00269,177.05,Debit,Philadelphia,D000603,40.45.69.120,M060,Branch,24,Student,235,1,4287.82,0.0412913788358653,153.20333333333335,3,153.20333333333335,34.19152136617108,0.6974438607537492,432,428.3333333333333,1.1556537064032548,3,16,1,0,3,3,4,333.30766666666665,-156.25766666666664,1.0,0.0,5.182064409723787,0,-0.08589372573134302
AC00290,41.93,Debit,Fresno,D000600,211.45.75.44,M055,ATM,48,Engineer,136,1,5081.26,0.0082518902791827,472.715,4,472.715,640.5710569223891,-0.6725015052501716,629,441.0,0.0887003797213966,4,16,0,0,4,4,3,305.23,-263.3,1.0,0.0,3.759570882236469,0,-0.06201899638540026
AC00377,277.7,Debit,Nashville,D000490,16.131.3.140,M011,Branch,58,Engineer,107,1,1423.2,0.195123664980326,297.1675,4,297.1675,222.7890241723471,-0.08738087557195,500,566.25,0.9344898079366012,4,16,3,0,4,4,3,184.53192307692308,93.16807692307692,1.0,0.0,5.630135934487902,0,-0.0712134821456038
AC00475,295.64,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,21,Student,82,1,1061.96,0.2783908998455685,120.90375,8,120.90375,95.68769019762752,1.8261100214574144,325,456.125,2.445250871044116,7,17,3,0,8,8,5,233.2088,62.43119999999999,1.0,0.0,5.69251928237749,0,-0.06284207898885624
AC00016,69.96,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28,Student,31,1,164.12,0.4262734584450401,378.6616666666667,6,378.6616666666667,439.8123436383598,-0.7018940489776245,384,536.5,0.1847559606861006,6,17,0,0,6,6,3,333.30766666666665,-263.34766666666667,1.0,0.0,4.262116338001324,0,-0.07617460750888722
AC00115,85.01,Credit,Portland,D000185,218.54.207.160,M014,ATM,25,Student,157,1,1299.4,0.0654225026935508,250.6966666666667,3,250.6966666666667,286.614071066536,-0.5780828067865634,650,609.6666666666666,0.3390950551130848,3,18,0,0,3,3,3,286.90909090909093,-201.89909090909092,1.0,0.0,4.454463568563388,0,-0.014479863596073228
AC00310,591.98,Debit,El Paso,D000560,7.146.35.122,M069,ATM,28,Student,132,1,387.65,1.5270991874113249,439.9771428571429,7,439.9771428571429,290.34133123585684,0.5235315843453878,555,516.1428571428571,1.3454789859213467,7,16,4,0,7,7,8,191.23933333333332,400.7406666666667,1.4285714285714286,-0.4285714285714286,6.385160671616148,0,-0.03209321759267958
AC00041,348.44,Debit,Baltimore,D000668,175.166.115.182,M034,Online,24,Student,147,1,1022.94,0.3406260386728449,164.24,7,164.24,150.19008156333095,1.226445835055546,363,476.7142857142857,2.121529469069654,7,17,0,0,7,7,5,360.0852380952381,-11.645238095238083,1.0,0.0,5.856331873116486,0,-0.08151969519938379
AC00474,230.08,Debit,Austin,D000045,93.52.44.101,M006,Online,79,Retired,124,1,4466.1,0.0515169834979064,375.6566666666667,3,375.6566666666667,352.7348063819806,-0.4127085391993327,552,582.3333333333334,0.6124741563661854,3,16,0,0,3,3,5,383.873125,-153.793125,1.0,0.0,5.442763970913065,0,-0.055796806953109235
AC00172,38.15,Credit,Oklahoma City,D000682,110.235.207.187,M065,Online,72,Retired,129,1,1425.47,0.0267631026959529,580.9979999999999,5,580.9979999999999,430.9310707874289,-1.2597095841988564,394,444.6,0.0656628766364084,5,16,4,0,4,5,6,240.50181818181815,-202.35181818181815,1.0,0.0,3.667400422436812,0,-0.03179011991246128
AC00123,578.49,Debit,Nashville,D000463,194.88.79.54,M032,Branch,59,Retired,180,1,6475.13,0.089340291237396,229.765,4,229.765,235.24914289606525,1.4823645931584508,384,477.25,2.517746393053772,4,17,0,0,4,4,3,388.025,190.465,1.0,0.0,6.362148406375523,0,-0.06754451341310808
AC00448,57.91,Credit,Sacramento,D000391,73.156.208.26,M079,Branch,58,Engineer,97,1,3641.06,0.0159047090682383,168.26571428571427,7,168.26571428571427,201.4306404908931,-0.5478596206454677,341,514.5714285714286,0.344158049343725,7,16,1,0,7,7,6,161.17923076923077,-103.26923076923076,1.0,0.0,4.076010855533596,0,-0.04060671546492689
